-0.4,-0
-0.38994,-1.84e-06
-0.37987,-2.3955e-06
-0.36981,-3.4056e-06
-0.35975,-4.8894e-06
-0.34969,-7.2069e-06
-0.33962,-1.0597e-05
-0.32956,-1.5616e-05
-0.3195,-2.3043e-05
-0.30943,-3.3911e-05
-0.29937,-4.995e-05
-0.28931,-7.3568e-05
-0.27925,-0.00010831
-0.26918,-0.00015918
-0.25912,-0.0002331
-0.24906,-0.00034186
-0.23899,-0.0004999
-0.22893,-0.00072903
-0.21887,-0.0010605
-0.20881,-0.0015391
-0.19874,-0.0022246
-0.18868,-0.0031875
-0.17862,-0.0045724
-0.16855,-0.0065098
-0.15849,-0.0092089
-0.14843,-0.012936
-0.13836,-0.018038
-0.1283,-0.024949
-0.11824,-0.034211
-0.10818,-0.046457
-0.098113,-0.06268
-0.08805,-0.083265
-0.077987,-0.10983
-0.067925,-0.14524
-0.057862,-0.18582
-0.047799,-0.23239
-0.037736,-0.30226
-0.027673,-0.37847
-0.01761,-0.46938
-0.0075472,-0.57571
0.0025157,-0.69814
0.012579,-0.83651
0.022642,-0.98958
0.032704,-1.1548
0.042767,-1.3279
0.05283,-1.5032
0.062893,-1.6733
0.072956,-1.8302
0.083019,-1.9655
0.093082,-2.072
0.10314,-2.1448
0.11321,-2.1825
0.12327,-2.1866
0.13333,-2.1614
0.1434,-2.1129
0.15346,-2.0481
0.16352,-1.9735
0.17358,-1.8944
0.18365,-1.8142
0.19371,-1.7367
0.20377,-1.6632
0.21384,-1.594
0.2239,-1.5305
0.23396,-1.4717
0.24403,-1.4181
0.25409,-1.3688
0.26415,-1.3239
0.27421,-1.2828
0.28428,-1.245
0.29434,-1.2103
0.3044,-1.1784
0.31447,-1.1488
0.32453,-1.1214
0.33459,-1.096
0.34465,-1.0723
0.35472,-1.0502
0.36478,-1.0294
0.37484,-1.0099
0.38491,-0.99159
0.39497,-0.97427
0.39497,-0.95672
0.38491,-0.94031
0.37484,-0.92491
0.36478,-0.91023
0.35472,-0.89617
0.34465,-0.88263
0.33459,-0.86953
0.32453,-0.85677
0.31447,-0.84429
0.3044,-0.83203
0.29434,-0.81989
0.28428,-0.80778
0.27421,-0.79553
0.26415,-0.78302
0.25409,-0.77007
0.24403,-0.75653
0.23396,-0.74225
0.2239,-0.72712
0.21384,-0.71104
0.20377,-0.69397
0.19371,-0.67588
0.18365,-0.65682
0.17358,-0.63683
0.16352,-0.61598
0.15346,-0.59429
0.1434,-0.57178
0.13333,-0.54835
0.12327,-0.48786
0.11321,-0.45234
0.10314,-0.41051
0.093082,-0.36365
0.083019,-0.31162
0.072956,-0.25416
0.062893,-0.19079
0.05283,-0.12083
0.042767,-0.043626
0.032704,0.041488
0.022642,0.13508
0.012579,0.23764
0.0025157,0.34923
-0.0075472,0.4694
-0.01761,0.59688
-0.027673,0.72902
-0.037736,0.8633
-0.047799,0.99629
-0.057862,1.1227
-0.067925,1.2351
-0.077987,1.328
-0.08805,1.3984
-0.098113,1.4425
-0.10818,1.4598
-0.11824,1.45
-0.1283,1.4178
-0.13836,1.3685
-0.14843,1.3079
-0.15849,1.24
-0.16855,1.1699
-0.17862,1.1007
-0.18868,1.0341
-0.19874,0.97174
-0.20881,0.91444
-0.21887,0.86143
-0.22893,0.81335
-0.23899,0.76962
-0.24906,0.72993
-0.25912,0.69383
-0.26918,0.66104
-0.27925,0.63112
-0.28931,0.60378
-0.29937,0.57871
-0.30943,0.55566
-0.3195,0.53439
-0.32956,0.51472
-0.33962,0.49647
-0.34969,0.47949
-0.35975,0.46364
-0.36981,0.44882
-0.37987,0.43492
-0.38994,0.42186
-0.4,0.40955
