-0.4,-0
-0.38994,-5.8408e-06
-0.37987,-7.588e-06
-0.36981,-1.0768e-05
-0.35975,-1.5668e-05
-0.34969,-2.3009e-05
-0.33962,-3.3901e-05
-0.32956,-5.0174e-05
-0.3195,-7.4164e-05
-0.30943,-0.00010932
-0.29937,-0.00016171
-0.28931,-0.00023943
-0.27925,-0.00035366
-0.26918,-0.00052218
-0.25912,-0.00077499
-0.24906,-0.0011465
-0.23899,-0.0016964
-0.22893,-0.0025142
-0.21887,-0.0037257
-0.20881,-0.0054969
-0.19874,-0.0081322
-0.18868,-0.012033
-0.17862,-0.017762
-0.16855,-0.026387
-0.15849,-0.039084
-0.14843,-0.057504
-0.13836,-0.084926
-0.1283,-0.12499
-0.11824,-0.18474
-0.10818,-0.27101
-0.098113,-0.39673
-0.08805,-0.5801
-0.077987,-0.84001
-0.067925,-1.207
-0.057862,-1.7081
-0.047799,-2.3833
-0.037736,-3.224
-0.027673,-4.2317
-0.01761,-5.3672
-0.0075472,-6.4723
0.0025157,-7.433
0.012579,-8.1299
0.022642,-8.5029
0.032704,-8.5688
0.042767,-8.3876
0.05283,-8.0512
0.062893,-7.6339
0.072956,-7.1869
0.083019,-6.7522
0.093082,-6.3457
0.10314,-5.9777
0.11321,-5.6497
0.12327,-5.3606
0.13333,-5.1054
0.1434,-4.8813
0.15346,-4.6832
0.16352,-4.5078
0.17358,-4.3516
0.18365,-4.2118
0.19371,-4.0857
0.20377,-3.9716
0.21384,-3.8677
0.2239,-3.7724
0.23396,-3.6848
0.24403,-3.6037
0.25409,-3.5285
0.26415,-3.4583
0.27421,-3.3927
0.28428,-3.3311
0.29434,-3.2731
0.3044,-3.2184
0.31447,-3.1666
0.32453,-3.1176
0.33459,-3.0709
0.34465,-3.0265
0.35472,-2.9842
0.36478,-2.9438
0.37484,-2.9051
0.38491,-2.8681
0.39497,-2.8326
0.39497,-2.7985
0.38491,-2.7657
0.37484,-2.7341
0.36478,-2.7037
0.35472,-2.6744
0.34465,-2.6461
0.33459,-2.6187
0.32453,-2.5923
0.31447,-2.5667
0.3044,-2.5419
0.29434,-2.5178
0.28428,-2.4944
0.27421,-2.4717
0.26415,-2.4496
0.25409,-2.428
0.24403,-2.4069
0.23396,-2.3861
0.2239,-2.3655
0.21384,-2.345
0.20377,-2.3242
0.19371,-2.3029
0.18365,-2.2805
0.17358,-2.2563
0.16352,-2.2292
0.15346,-2.1975
0.1434,-2.1589
0.13333,-2.11
0.12327,-2.0459
0.11321,-1.9594
0.10314,-1.8403
0.093082,-1.6741
0.083019,-1.4423
0.072956,-1.1192
0.062893,-0.67422
0.05283,-0.075536
0.042767,0.69292
0.032704,1.644
0.022642,2.7394
0.012579,3.881
0.0025157,4.9426
-0.0075472,5.7858
-0.01761,6.3227
-0.027673,6.5475
-0.037736,6.4973
-0.047799,6.2407
-0.057862,5.8659
-0.067925,5.4358
-0.077987,5.0034
-0.08805,4.5902
-0.098113,4.2105
-0.10818,3.8723
-0.11824,3.5722
-0.1283,3.31
-0.13836,3.0793
-0.14843,2.8771
-0.15849,2.6993
-0.16855,2.5422
-0.17862,2.4026
-0.18868,2.2781
-0.19874,2.1662
-0.20881,2.0653
-0.21887,1.9736
-0.22893,1.89
-0.23899,1.8133
-0.24906,1.7427
-0.25912,1.6774
-0.26918,1.6169
-0.27925,1.5605
-0.28931,1.5079
-0.29937,1.4586
-0.30943,1.4123
-0.3195,1.3687
-0.32956,1.3277
-0.33962,1.2889
-0.34969,1.2521
-0.35975,1.2173
-0.36981,1.1842
-0.37987,1.1527
-0.38994,1.1227
-0.4,1.0941
