-0.4,-0
-0.38994,-6.1864e-06
-0.37987,-8.2343e-06
-0.36981,-1.1834e-05
-0.35975,-1.7297e-05
-0.34969,-2.5443e-05
-0.33962,-3.7612e-05
-0.32956,-5.5626e-05
-0.3195,-8.1798e-05
-0.30943,-0.00012155
-0.29937,-0.00017988
-0.28931,-0.00026631
-0.27925,-0.00039424
-0.26918,-0.00058384
-0.25912,-0.0008637
-0.24906,-0.0012769
-0.23899,-0.0018892
-0.22893,-0.0027951
-0.21887,-0.0041322
-0.20881,-0.0061196
-0.19874,-0.0090745
-0.18868,-0.013404
-0.17862,-0.019808
-0.16855,-0.029269
-0.15849,-0.043331
-0.14843,-0.064048
-0.13836,-0.094385
-0.1283,-0.13955
-0.11824,-0.20556
-0.10818,-0.30218
-0.098113,-0.44292
-0.08805,-0.64724
-0.077987,-0.93871
-0.067925,-1.3453
-0.057862,-1.9244
-0.047799,-2.6715
-0.037736,-3.6479
-0.027673,-4.821
-0.01761,-6.1545
-0.0075472,-7.5025
0.0025157,-8.7868
0.012579,-9.7876
0.022642,-10.503
0.032704,-10.921
0.042767,-11.063
0.05283,-11.052
0.062893,-10.916
0.072956,-10.733
0.083019,-10.535
0.093082,-10.345
0.10314,-10.171
0.11321,-10.019
0.12327,-9.8873
0.13333,-9.7758
0.1434,-9.681
0.15346,-9.6007
0.16352,-9.5328
0.17358,-9.4748
0.18365,-9.4249
0.19371,-9.3816
0.20377,-9.3436
0.21384,-9.31
0.2239,-9.28
0.23396,-9.2528
0.24403,-9.2281
0.25409,-9.2053
0.26415,-9.1841
0.27421,-9.1643
0.28428,-9.1457
0.29434,-9.128
0.3044,-9.1112
0.31447,-9.0951
0.32453,-9.0797
0.33459,-9.0647
0.34465,-9.0503
0.35472,-9.0363
0.36478,-9.0227
0.37484,-9.0094
0.38491,-8.9964
0.39497,-8.9837
0.39497,-8.9712
0.38491,-8.959
0.37484,-8.947
0.36478,-8.9352
0.35472,-8.9236
0.34465,-8.9121
0.33459,-8.9008
0.32453,-8.8897
0.31447,-8.8787
0.3044,-8.8678
0.29434,-8.857
0.28428,-8.8463
0.27421,-8.8357
0.26415,-8.8251
0.25409,-8.8145
0.24403,-8.8039
0.23396,-8.7931
0.2239,-8.7821
0.21384,-8.7707
0.20377,-8.7586
0.19371,-8.7454
0.18365,-8.7306
0.17358,-8.7135
0.16352,-8.6927
0.15346,-8.6667
0.1434,-8.6328
0.13333,-8.5873
0.12327,-8.5248
0.11321,-8.4373
0.10314,-8.3138
0.093082,-8.139
0.083019,-7.8921
0.072956,-7.5444
0.062893,-7.061
0.05283,-6.4072
0.042767,-5.5509
0.032704,-4.4957
0.022642,-3.2544
0.012579,-1.9352
0.0025157,-0.65791
-0.0075472,0.44739
-0.01761,1.2636
-0.027673,1.7683
-0.037736,1.9908
-0.047799,2.0016
-0.057862,1.8784
-0.067925,1.687
-0.077987,1.4672
-0.08805,1.2544
-0.098113,1.0562
-0.10818,0.88411
-0.11824,0.73493
-0.1283,0.61095
-0.13836,0.50744
-0.14843,0.42218
-0.15849,0.35197
-0.16855,0.29427
-0.17862,0.24687
-0.18868,0.20781
-0.19874,0.1756
-0.20881,0.14889
-0.21887,0.12671
-0.22893,0.10818
-0.23899,0.092674
-0.24906,0.079625
-0.25912,0.068607
-0.26918,0.059262
-0.27925,0.051321
-0.28931,0.04454
-0.29937,0.038734
-0.30943,0.033749
-0.3195,0.029456
-0.32956,0.025751
-0.33962,0.022545
-0.34969,0.019765
-0.35975,0.01735
-0.36981,0.015248
-0.37987,0.013415
-0.38994,0.011814
-0.4,0.010414
