0,-0
0.010063,-5.8742e-06
0.020126,-7.6506e-06
0.030189,-1.0898e-05
0.040252,-1.5877e-05
0.050314,-2.3249e-05
0.060377,-3.4263e-05
0.07044,-5.0763e-05
0.080503,-7.5311e-05
0.090566,-0.00011052
0.10063,-0.00016353
0.11069,-0.00024176
0.12075,-0.00035781
0.13082,-0.00053016
0.14088,-0.00078423
0.15094,-0.0011591
0.16101,-0.0017144
0.17107,-0.0025363
0.18113,-0.0037632
0.19119,-0.005557
0.20126,-0.0082225
0.21132,-0.012148
0.22138,-0.017955
0.23145,-0.026596
0.24151,-0.039346
0.25157,-0.058139
0.26164,-0.085724
0.2717,-0.12688
0.28176,-0.18621
0.29182,-0.27434
0.30189,-0.40249
0.31195,-0.58614
0.32201,-0.84779
0.33208,-1.2216
0.34214,-1.725
0.3522,-2.4019
0.36226,-3.2573
0.37233,-4.2785
0.38239,-5.3998
0.39245,-6.5141
0.40252,-7.4569
0.41258,-8.1344
0.42264,-8.5265
0.4327,-8.5481
0.44277,-8.3712
0.45283,-8.0151
0.46289,-7.5852
0.47296,-7.1317
0.48302,-6.6912
0.49308,-6.2801
0.50314,-5.9104
0.51321,-5.5804
0.52327,-5.2897
0.53333,-5.0338
0.5434,-4.8085
0.55346,-4.6099
0.56352,-4.4337
0.57358,-4.2767
0.58365,-4.136
0.59371,-4.0092
0.60377,-3.8942
0.61384,-3.7893
0.6239,-3.6931
0.63396,-3.6045
0.64403,-3.5225
0.65409,-3.4462
0.66415,-3.3751
0.67421,-3.3085
0.68428,-3.2459
0.69434,-3.187
0.7044,-3.1314
0.71447,-3.0787
0.72453,-3.0287
0.73459,-2.9812
0.74465,-2.9359
0.75472,-2.8927
0.76478,-2.8515
0.77484,-2.812
0.78491,-2.7742
0.79497,-2.7379
0.80503,-2.703
0.81509,-2.6694
0.82516,-2.6371
0.83522,-2.606
0.84528,-2.576
0.85535,-2.547
0.86541,-2.519
0.87547,-2.4919
0.88553,-2.4656
0.8956,-2.4402
0.90566,-2.4155
0.91572,-2.3916
0.92579,-2.3683
0.93585,-2.3457
0.94591,-2.3236
0.95597,-2.302
0.96604,-2.2808
0.9761,-2.26
0.98616,-2.2393
0.99623,-2.2186
1.0063,-2.1976
1.0164,-2.176
1.0264,-2.1531
1.0365,-2.1282
1.0465,-2.1002
1.0566,-2.0673
1.0667,-2.0271
1.0767,-1.976
1.0868,-1.9091
1.0969,-1.819
1.1069,-1.6958
1.117,-1.5263
1.127,-1.2928
1.1371,-0.97417
1.1472,-0.54972
1.1572,-0.0048565
1.1673,0.66619
1.1774,1.4279
1.1874,2.2166
1.1975,2.9598
1.2075,3.5559
1.2176,3.9325
1.2277,4.1038
1.2377,4.061
1.2478,3.8876
1.2579,3.6302
1.2679,3.3379
1.278,3.042
1.2881,2.7606
1.2981,2.5037
1.3082,2.2737
1.3182,2.071
1.3283,1.8938
1.3384,1.7391
1.3484,1.6038
1.3585,1.4853
1.3686,1.381
1.3786,1.2888
1.3887,1.2068
1.3987,1.1336
1.4088,1.0678
1.4189,1.0084
1.4289,0.95443
1.439,0.90521
1.4491,0.86012
1.4591,0.81865
1.4692,0.78036
1.4792,0.7449
1.4893,0.71196
1.4994,0.68126
1.5094,0.65259
1.5195,0.62574
1.5296,0.60055
1.5396,0.57688
1.5497,0.55458
1.5597,0.53354
1.5698,0.51367
1.5799,0.49486
1.5899,0.47705
1.6,0.46015
